Date,Open,High,Low,Close,Adj Close,Volume
Apr-09,4.256326524,4.331241429,4.214897905,4.286462571,3.665002333,562937200
May-09,4.56337495,4.63624995,4.4975535,4.57675005,3.9132032,472857140
Jun-09,4.978506545,5.036834318,4.918685136,4.983149409,4.260682136,576162363.6
Jul-09,5.314886364,5.3742045,5.266152591,5.332792091,4.559632864,497369854.5
Aug-09,5.938248238,5.984064619,5.88421781,5.938588476,5.07759981,388815466.7
Sep-09,6.341071524,6.408605381,6.287295857,6.349523667,5.42895681,475681866.7
Oct-09,6.908181909,6.969658955,6.823749955,6.886834364,5.888366727,588917127.3
Nov-09,7.1388214,7.21005345,7.0836787,7.15428575,6.1170424,422739240
Dec-09,7.126363682,7.193701364,7.039042182,7.105519409,6.075346182,517907218.2
Jan-10,7.478909842,7.543834632,7.332161737,7.418402263,6.342866947,798368126.3
Feb-10,7.074718053,7.159116684,7.011522526,7.099849684,6.070498737,567162105.3
Mar-10,7.957034261,8.024301261,7.903043435,7.978959652,6.822153478,528442295.7
Apr-10,8.964336714,9.040595238,8.861428571,8.96959181,7.669161524,588910933.3
May-10,8.9992679,9.12921435,8.7436785,8.98076785,7.67871745,904132740
Jun-10,9.370925318,9.460633182,9.228116864,9.3266235,7.974430227,756875127.3
Jul-10,9.124268762,9.230680333,8.967415048,9.105357095,7.785243952,746176400
Aug-10,8.986087727,9.062402682,8.9005195,8.975828045,7.674493773,435869127.3
Sep-10,9.744319667,9.849523762,9.663571476,9.780391095,8.362409524,564281866.7
Oct-10,10.72952386,10.83161557,10.63103743,10.74765314,9.189435952,582598933.3
Nov-10,11.12309514,11.21328238,11.02865652,11.12814619,9.514764667,452766000
Dec-10,11.493263,11.53788959,11.42866882,11.48163964,9.817008364,316965218.2
Jan-11,12.0577321,12.17249995,11.9416073,12.08499995,10.33289155,542076780
Feb-11,12.51178579,12.61315789,12.43272558,12.54223689,10.72383768,489260505.3
Mar-11,12.43003104,12.51211187,12.29560565,12.41038817,10.61110409,491585165.2
Apr-11,12.1896429,12.2749642,12.0665179,12.15769655,10.3950479,462691460
May-11,12.21379257,12.29585048,12.12190471,12.20659862,10.43686024,329145733.3
Jun-11,11.85443186,11.94962664,11.722776,11.82433436,10.11001782,421084109.1
Jul-11,13.23448215,13.3990179,13.12994635,13.29421435,11.36679185,532697340
Aug-11,13.47358687,13.63750013,13.25532604,13.45580748,11.50495613,701852139.1
Sep-11,14.01355443,14.18647962,13.85952376,14.01761914,11.98531548,570354666.7
Oct-11,14.16942171,14.35059529,13.98306119,14.18678571,12.1299559,625782266.7
Nov-11,13.79528905,13.88855443,13.63164952,13.74340138,11.75085448,426842933.3
Dec-11,14.0275169,14.13088443,13.93355433,14.03323124,11.99866395,300311066.7
Jan-12,15.3128571,15.39316055,15.2075178,15.30635705,13.08720975,342992720
Feb-12,17.6715359,17.8874643,17.55133925,17.7703929,15.19400425,568427720
Mar-12,20.60207777,20.78801936,20.36592518,20.62527632,17.63498009,708379000
Apr-12,21.7716964,21.9816967,21.38035685,21.6429641,18.5051225,779949520
May-12,20.20660714,20.43362018,19.94275986,20.16689923,17.24306077,504833890.9
Jun-12,20.52360548,20.67460867,20.32904762,20.5200851,17.54504024,374086933.3
Jul-12,21.41464286,21.60431976,21.23858862,21.4667179,18.35442814,424269066.7
Aug-12,22.91170809,23.09482917,22.75493774,22.95343165,19.68880326,359835060.9
Sep-12,24.36137232,24.53599626,24.14625947,24.34172963,20.90197389,484158168.4
Oct-12,22.80954076,22.98751695,22.43620748,22.66836724,19.46507662,578230000
Nov-12,20.25137762,20.44171762,19.89556129,20.1552041,17.37048586,615707200
Dec-12,19.0477141,19.2755356,18.7488212,19.00196425,16.39130045,606637640
Jan-13,17.86011876,18.01455771,17.60607138,17.77937062,15.33667871,624924933.3
Feb-13,16.37513147,16.54396621,16.146654,16.31460521,14.13806095,491791263.2
Mar-13,15.786125,15.95726785,15.61921445,15.7800358,13.691363,458843840
Apr-13,14.99167205,15.19832795,14.81150968,14.99160714,13.00729223,498340436.4
May-13,15.94288941,16.13064945,15.76769482,15.94474023,13.90049709,429433200
Jun-13,15.28435715,15.40251785,15.07332135,15.19778575,13.27346125,350926800
Jul-13,15.29490268,15.45287341,15.17524364,15.32704541,13.38635455,297187036.4
Aug-13,17.28784082,17.47569827,17.15524341,17.31584414,15.20148109,366288109.1
Sep-13,17.2418751,17.35383905,17.03076785,17.14944645,15.0769009,431547060
Oct-13,18.00531048,18.16881987,17.8408077,18.02659939,15.84804804,340770956.5
Nov-13,18.68635715,18.8510716,18.57939315,18.73630355,16.55374375,261257780
Dec-13,20.02314629,20.15554424,19.87163286,19.987772,17.67480433,336066533.3
Jan-14,19.21789133,19.38731281,19.03806124,19.1944899,16.97331976,417426400
Feb-14,18.77575179,18.95620316,18.64736842,18.80642847,16.71455795,309492989.5
Mar-14,19.05690519,19.15906481,18.93110524,19.04336743,16.940485,238176133.3
Apr-14,19.28863929,19.44103752,19.1522279,19.32408176,17.19020071,306431466.7
May-14,21.4750681,21.65617343,21.36903076,21.54270405,19.24575381,273127066.7
Jun-14,22.97816324,23.14260243,22.79678567,22.97136038,20.54886052,229892342.9
Jul-14,23.93227291,24.10261336,23.70977259,23.90647718,21.38536145,188197454.5
Aug-14,24.53738095,24.72095243,24.41345224,24.60916657,22.10322243,178490857.1
Sep-14,25.154524,25.42535729,24.88845233,25.13714295,22.59809381,290746666.7
Oct-14,25.41,25.6325,25.2032607,25.42489139,22.85677748,236570469.6
Nov-14,28.22736847,28.49355263,28.04315821,28.32131558,25.55427632,172717515.8
Dec-14,28.18045477,28.4938635,27.82625014,28.102841,25.37378341,195199018.2
Jan-15,27.7909999,28.0635,27.3329999,27.6603752,24.9742847,261052680
Feb-15,31.25592068,31.53618458,31.00776311,31.35802611,28.40786632,239270568.4
Mar-15,31.61659109,31.85909059,31.24647745,31.49272705,28.54669814,207025836.4
Apr-15,31.88380976,32.1055951,31.55619076,31.82285705,28.84594529,189740095.2
May-15,32.17687525,32.44275005,31.91574995,32.19037505,29.27690235,190830420
Jun-15,32.003409,32.19034082,31.81022745,31.95170445,29.08372032,159746672.7
Jul-15,31.36261364,31.55090927,31.08499986,31.33386377,28.52133582,192414654.5
Aug-15,28.3598809,28.87499986,27.8227381,28.34869057,25.90381957,306060781
Sep-15,28.25309524,28.55178562,27.88095262,28.19940467,25.78441095,229818533.3
Oct-15,28.23113623,28.53306827,27.96886332,28.34,25.91296691,202274927.3
Nov-15,29.5544999,29.81800005,29.31412505,29.5406249,27.10849575,150128120
Dec-15,28.07397732,28.25534095,27.68545445,27.93170459,25.64896182,167620945.5
Jan-16,24.67657884,24.98736837,24.23210537,24.60723663,22.59618911,267757473.7
Feb-16,23.92399985,24.181875,23.67787515,23.9366251,22.08176075,162172520
Mar-16,25.95420459,26.22431818,25.80784073,26.06681832,24.06636882,135645381.8
Apr-16,26.69642871,26.93976195,26.46380976,26.6847619,24.63688862,166168323.8
May-16,23.73964305,23.92369029,23.51226181,23.74369033,22.03605343,171556476.2
Jun-16,24.14715918,24.36943195,23.99227277,24.15556823,22.43757759,141726854.5
Jul-16,24.61274985,24.79099995,24.500625,24.63912505,22.8867426,137155920
Aug-16,26.86576091,27.03510887,26.74663043,26.91630461,25.12010483,109587565.2
Sep-16,27.66833362,27.93630976,27.4519049,27.71428562,25.88264819,184383923.8
Oct-16,28.935952,29.09702386,28.73535686,28.92678576,27.01501405,130840819
Nov-16,27.52059505,27.76714286,27.24714305,27.53857119,25.83785771,137439047.6
Dec-16,28.49892838,28.75630943,28.38630948,28.58392862,26.83187333,115956514.3
Jan-17,29.77337485,29.97024995,29.6963752,29.8924998,28.0602367,112624400
Feb-17,33.30868437,33.54039484,33.20921042,33.42855232,31.473814,121046021.1
Mar-17,35.09054352,35.29945643,34.92728261,35.15445665,33.14273252,97674504.35
Apr-17,35.75750037,35.89947368,35.58184189,35.72171037,33.67752595,78590336.84
May-17,37.99147714,38.26534077,37.77715923,38.05693159,35.9742795,118905781.8
Jun-17,37.05375032,37.272159,36.64568177,36.95784045,34.98673732,124396018.2
Jul-17,37.02412505,37.2941249,36.7763754,37.07487475,35.0975269,84402380
Aug-17,39.73673957,40.037935,39.45086983,39.75532652,37.73839978,114968521.7
Sep-17,39.5272501,39.71737535,39.11162505,39.40212505,37.4471363,136074820
Oct-17,39.33897673,39.64670464,39.167614,39.45431814,37.49673923,91689327.27
Nov-17,43.1226189,43.3570239,42.74773805,43.10154776,41.06110229,114412076.2
Dec-17,42.9304998,43.221375,42.7121252,42.97287515,40.9875354,106236760
Jan-18,43.505357,43.80083362,43.2045241,43.50130943,41.49155576,125653219
Feb-18,41.819079,42.47197321,41.36986874,41.90973684,40.08724295,195346168.4
Mar-18,43.76178576,44.1998811,43.26535771,43.62404805,41.77826838,135948133.3
Apr-18,42.44130962,42.91440467,42.07309533,42.45857167,40.66210457,126886533.3
May-18,46.23909136,46.61727259,45.96556827,46.38420441,44.53187318,112904781.8
Jun-18,47.18011938,47.45797643,46.85476181,47.15535719,45.33430648,100499904.8
Jul-18,47.54904757,47.88500005,47.2536901,47.57785719,45.74049062,74988838.1
Aug-18,53.1217393,53.64032587,52.82641304,53.33652213,51.40348822,121794591.3
Sep-18,55.58276326,56.13263179,55.01947379,55.51842142,53.56159153,142941473.7
Oct-18,55.30000026,55.98521774,54.46858683,55.21141296,53.26540717,137347565.2
Nov-18,47.9548809,48.48738071,47.17511876,47.80892852,46.24289067,183109790.5
Dec-18,41.31078932,41.83000026,40.47276353,41.06657932,39.75736521,189246842.1
Jan-19,38.40214257,38.88261933,37.98690467,38.54154762,37.31283267,157730933.3
Feb-19,42.84802716,43.22039505,42.63289489,42.93197326,41.694719,99482231.58
Mar-19,45.80595262,46.23297643,45.352738,45.82345252,44.55285038,123996457.1
Apr-19,49.96666614,50.39428571,49.65773771,50.12904786,48.73906,96403371.43
May-19,47.734659,48.34238605,47.30125014,47.81840909,46.60999373,134446654.5
Jun-19,48.1661245,48.69900015,47.80825035,48.24225,47.0852087,103043740
Jul-19,51.26295445,51.68238618,50.9785225,51.30409105,50.07361436,86154854.55
Aug-19,51.31556841,51.9023865,50.71238636,51.23943186,50.14972941,123833018.2
Sep-19,54.43187485,54.86775025,53.98487495,54.49874975,53.39375225,108513420
Oct-19,58.73239122,59.24228257,58.23630435,58.8216303,57.62898452,105791773.9
Nov-19,65.4234988,65.86537525,65.0605003,65.63012585,64.45468915,89666300
Dec-19,68.84785724,69.47095233,68.4670239,69.13142757,67.93308519,113752133.3
Jan-20,77.79273848,78.581547,77.20785733,77.97904795,76.62733829,139731923.8
Feb-20,77.57842095,78.81315805,76.68157921,77.81763058,76.61110258,158909431.6
Mar-20,65.26840977,67.42318136,63.71159064,65.61102291,64.62672009,285457836.4
Apr-20,67.95285671,68.94535729,67.02107205,68.09654714,67.07495481,155490438.1
May-20,77.22137525,78.31287505,76.59525,77.4963757,76.4909359,140296800
Jun-20,86.13534132,87.33625027,85.16068123,86.45159018,85.38514714,147426163.6
Jul-20,95.41749986,96.58681795,94.26568195,95.56624977,94.38737314,137285600
Aug-20,116.9698806,118.5655957,115.5566661,117.2997618,116.024139,193812433.3
Sep-20,116.0790482,118.0361902,112.5847619,115.1252366,113.9100912,185011671.4
Oct-20,116.6940905,118.2745462,114.9113631,116.4131824,115.1844447,131575750
Nov-20,116.7485008,118.1989987,115.4105,116.8259994,115.753653,106153865
Dec-20,127.1504552,128.6081824,125.727726,127.2904549,126.1641957,105554072.7
Jan-21,133.1010534,135.0700024,130.9789469,133.0368424,131.8597459,117908526.3
Feb-21,132.0226312,133.0668427,129.9294734,131.5315788,130.5204753,96518715.79
Mar-21,122.0873922,123.4717394,120.4047828,121.8713037,120.9734999,115235573.9
Apr-21,131.6723819,132.9114285,130.4652388,131.8128579,130.8418147,89993214.29
May-21,127.0350007,128.1580001,125.8239994,126.784,126.0200803,85596745
Jun-21,129.4895464,130.6518193,128.7613636,129.958636,129.2203695,73026818.18
Jul-21,144.5704781,146.2523826,143.5385714,145.1395241,144.3150177,91382623.81
Aug-21,147.8509092,149.225909,146.8654535,148.1777274,147.5169713,66433763.64
Sep-21,149.0019052,149.9952385,147.220475,148.3061901,147.6846313,85611195.24
Oct-21,144.9714283,146.4185696,143.9547607,145.5638087,144.9537477,74527580.95
Nov-21,153.6038099,155.5090477,152.5861897,154.2557161,153.7917902,80525190.48
Dec-21,173.1554545,175.632275,171.2527271,173.5527274,173.0775965,111125759.1
Jan-22,170.2015,172.4479988,167.6395004,169.8614998,169.3964745,105422300
Feb-22,169.635262,171.5852628,167.5805239,169.8300009,169.5458455,85658752.63
Mar-22,164.8069558,167.1643485,162.9391308,165.3104354,165.0679083,94817395.65
Apr-22,167.4790009,169.5185005,165.0830017,166.8209991,166.5762536,84389780
May-22,148.3242856,150.9509525,145.364284,148.4304766,148.385748,114335252.4
Jun-22,141.1069231,143.0023075,139.1523075,140.7361558,140.7361558,86933892.31
